"date","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V2","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V3","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V4","V40","V41","V42","V43","V5","V6","V7","V8","V9"
2009-03-01,333.3,177.2,510.5,433,106.6,95.5,252.6,300.6,755.4,356.9,1928.8,318.2,675.1,5751,1624.8,128.1,189.8,1942.7,212.8,334.8,228.6,215,776.3,289.7,143.9,433.6,339.7,84.6,89.9,272.5,230.4,677.4,243.3,395.5,239,634.5,4804.1,2387.1,274.1,443.7,272.1,989.9
2009-04-01,375.8,174.4,550.1,497.7,85.2,101.5,245.2,294.4,726.3,387.6,1878.4,322.3,709.9,5795.8,1598.7,116.6,200,1915.3,206.8,324,219.7,213.6,750.5,306.4,139.1,445.6,365.2,73.8,85.6,281.3,231.1,671.7,241.6,376.7,245.5,622.2,4770.4,2333.6,278.1,427,272.9,978
2009-05-01,409.1,188.9,598,492.7,89.7,99.3,257.5,304.9,751.5,397.3,1896.7,327.9,725.3,5943.7,1618.7,122.6,187.9,1929.1,211.8,348,215.9,211.3,775.7,310.6,149.2,459.8,352.4,74.3,82.5,291.2,255.9,703.9,238.4,385.7,245.9,631.6,4852.4,2346.5,289.8,460.7,279.4,1029.9
2009-06-01,379.5,166.1,545.7,489.7,88.1,92.7,253.7,292.5,727,373.4,1806.5,310.7,684.1,5799.4,1528.1,115.1,180.2,1823.5,229.9,392.5,212,206,834.4,296.1,138.1,434.2,346.3,70.8,89.1,276.8,247.7,684.4,230.6,358.1,236.1,594.2,4717.1,2243,314.3,527.9,267.8,1109.9
2009-07-01,357,159.1,516.1,492.9,90.2,99.1,286,305.3,780.5,402,1876,346.7,748.7,5884.7,1578.1,122.1,177.6,1877.8,240.3,367.9,204.5,201.4,812.7,289,138.8,427.7,368,76.7,81.5,284.6,255.7,698.5,237.1,361.7,251.7,613.4,4798.1,2314.5,273,485.8,273.1,1032
2009-08-01,343.8,165.8,509.7,424.4,93.9,95,273.7,289.1,751.8,419.8,1905.5,348.7,768.5,5861.6,1590.9,121.6,180.9,1893.5,231.4,363.7,216.1,208.7,811.1,280.2,139.2,419.4,308.6,70.4,77.5,265.8,257.1,670.8,245.2,364.4,278,642.4,4745.9,2359.5,275.7,464.2,307.7,1047.7
2009-09-01,364.3,171.9,536.2,459.9,85.8,100.8,269.4,296.2,752.3,414.3,1871.8,354.9,769.2,5852.2,1546.8,129.1,185.4,1861.3,220,350.9,234,206.1,805,280.7,143.8,424.5,317.2,69.2,79.2,275.5,276.6,700.5,241,350.7,264.9,615.6,4724,2319,269.2,428.3,318.2,1015.7
2009-10-01,377.7,206.4,584.1,494,87,106.8,294.3,298.5,786.6,493.4,2012.9,380.5,873.9,6312.5,1645.9,143,191.2,1980.1,243.4,341.6,265.5,218.7,850.6,280.1,156.6,436.7,352.1,72.6,85.9,289.9,296.4,744.8,266.2,336.9,300.5,637.3,5001.6,2497.8,279.6,463,333.5,1076.1
2009-11-01,409.4,209.7,619.1,558.8,85.8,111.1,289.9,320.7,807.5,499.5,2110.9,367.4,866.9,6597.9,1681.7,145.6,194.1,2021.4,244.6,391.7,262.4,236.5,898.7,300.4,167.1,467.6,408.1,72.6,101.7,296.7,322.7,793.8,275.7,355,300.8,655.8,5245.3,2623,284.8,513.8,324,1122.6
2009-12-01,583.6,360.9,944.5,899.8,123.7,200.9,352.1,408.4,1085.1,557.1,2264,424,981,8249.2,1810.6,198.8,273.7,2283.1,293,563.6,282.2,326.7,1138.8,406.9,251.7,658.6,665.9,106.9,171.5,372.9,401.7,1053.1,342.2,402.2,342.7,744.9,6544.3,2932.9,327.4,731.1,347.2,1405.7
